Date,Open,High,Low,Close,Adj Close,Volume,Stock_Split,Prev_Close,Price_Change,10_day_SMA,50_day_SMA,20_day_EMA,Gain,Loss,Avg_Gain,Avg_Loss,RS,RSI,Low_14,High_14,%K,%D,SMA_20,STD_20,Upper_Band,Lower_Band
2018-12-07,282.480011,284.209991,263.380005,265.140015,265.140015,12466700,1.0,282.880005,-17.739989999999977,275.80599989999996,313.61960086,275.0,0.0,17.739989999999977,2.974999571428571,4.754998357142857,0.6256573289787977,38.48642132790813,250.0,298.720001,31.07556381207791,49.14170627591553,281.5315018,15.4916428002383,312.5147874004766,250.5482161995234
2018-12-10,264.190002,271.179993,260.609985,269.700012,269.700012,9605600,1.0,265.140015,4.55999700000001,276.8940004,311.39940128,275.0,4.55999700000001,0.0,3.300713642857143,4.479997857142856,0.7367667905453401,42.42174565728524,250.0,298.720001,40.435163373662505,46.332806930771596,279.12050175,13.097671378142183,305.3158445062844,252.92515899371566
2018-12-11,274.079987,274.5,262.76001,265.320007,265.320007,9843200,1.0,269.700012,-4.38000500000004,277.2830018,309.22320131999993,275.0,0.0,4.38000500000004,3.300713642857143,3.677856428571431,0.897455816169317,47.29785054922373,250.0,298.720001,31.445005512212465,34.31857756598429,277.21300205,12.105273654106568,301.4235493582131,253.00245474178686
2018-12-12,267.660004,281.769989,266.480011,274.880005,274.880005,11456700,1.0,265.320007,9.559998000000007,278.1080018,307.09220156,275.0,9.559998000000007,0.0,3.9835706428571434,3.4192853571428583,1.1650301822676186,53.811267473758,253.800003,298.720001,46.927878313796825,39.6026823998906,276.25350195,11.441123438323856,299.1357488266477,253.37125507335227
2018-12-13,277.640015,279.320007,271.850006,276.019989,276.019989,8379300,1.0,274.880005,1.1399840000000268,277.44500129999994,305.06980103999996,275.0,1.1399840000000268,0.0,4.064998071428574,3.0728563571428578,1.3228727929242388,56.94985954262647,253.800003,298.720001,49.46568786579197,42.61285723060042,275.33450170000003,10.615170203349289,296.5648421066986,254.10416129330144
2018-12-14,271.809998,277.670013,265.0,266.839996,266.839996,9915300,1.0,276.019989,-9.179993000000024,275.25400090000005,302.86560119999996,275.0,0.0,9.179993000000024,4.064998071428574,3.492141714285716,1.1640415550146224,53.79016647426426,253.800003,298.720001,29.029371283587267,41.807645821058685,274.34000095,10.421317450104887,295.18263585020975,253.49736604979023
2018-12-17,266.51001,272.980011,261.079987,262.799988,262.799988,9634700,1.0,266.839996,-4.040008,272.9209992,300.8486010799999,275.0,0.0,4.040008,3.878570499999999,3.7807137142857163,1.0258831514654292,50.63881155847282,256.140015,298.720001,15.641087810597156,31.378715653325468,272.97700045,10.032503688394948,293.04200782678987,252.91199307321008
2018-12-18,263.299988,275.75,263.290009,270.940002,270.940002,10350100,1.0,262.799988,8.140014000000008,270.98500060000003,299.2404009999999,275.0,8.140014000000008,0.0,4.088570642857145,3.7807137142857163,1.0814282571590035,51.95606687088382,260.609985,298.720001,27.105779750918995,23.925412948367807,272.21350100000006,9.541461243274874,291.2964234865498,253.1305785134503
2018-12-19,269.959991,280.869995,263.769989,266.769989,266.769989,13788400,1.0,270.940002,-4.170012999999983,270.1290008,297.5938006599999,275.0,0.0,4.170012999999983,2.944285714285716,4.078571785714287,0.72189135535102,41.92432659050415,260.609985,298.720001,16.16374026187764,19.636869274464598,272.02200015000005,9.61371053769595,291.2494212253919,252.79457907460815
2018-12-20,264.640015,269.899994,251.880005,260.579987,260.579987,16792900,1.0,266.769989,-6.190001999999993,267.89899899999995,295.6912005799999,275.0,0.0,6.190001999999993,2.508571000000001,4.5207147857142855,0.5549058321323936,35.68742367963192,251.880005,298.720001,18.573831645929268,20.614450552908632,271.70199895,9.892834117698115,291.4876671853963,251.9163307146038
2018-12-21,263.829987,264.5,241.289993,246.389999,246.389999,21397600,1.0,260.579987,-14.189988000000028,266.0239974,294.10120026,275.0,0.0,14.189988000000028,2.508571000000001,5.347142857142858,0.46914231899545833,31.93307502817285,241.289993,298.720001,8.880385320510452,14.539319076105789,270.91499865,11.230086597059138,293.37517184411826,248.4548254558817
2018-12-24,242.0,250.649994,233.679993,233.880005,233.880005,9547600,1.0,246.389999,-12.509993999999978,262.4419967,292.35680024,275.0,0.0,12.509993999999978,2.210715071428573,6.240713857142857,0.3542407362417814,26.157885135315894,233.679993,295.73999,0.3222881238618417,9.25883503010052,269.66799855000005,13.74654751148633,297.16109357297273,242.1749035270274
2018-12-26,233.919998,254.5,231.229996,253.669998,253.669998,14402700,1.0,233.880005,19.78999299999998,261.2769958,290.63900024,275.0,19.78999299999998,0.0,3.624286,5.171428071428573,0.7008288522900822,41.20513662185649,231.229996,284.209991,42.355613661345174,17.186095701905824,269.27999880000004,14.09636797428302,297.4727347485661,241.087262851434
2018-12-27,250.110001,255.589996,240.100006,255.570007,255.570007,12235200,1.0,253.669998,1.9000090000000114,259.34599599999996,289.08780027999995,275.0,1.9000090000000114,0.0,3.2207139285714317,5.171428071428573,0.6227900464023529,38.37773393933789,231.229996,284.209991,45.94188995299075,29.539930579399254,268.7269989,14.41904705495928,297.5650930099186,239.88890479008145
2018-12-28,257.940002,261.910004,249.800003,256.079987,256.079987,10992800,1.0,255.570007,0.509980000000013,257.3519958,287.2814001399999,275.0,0.509980000000013,0.0,3.2571410714285753,3.904285928571432,0.8342475758737155,45.48173250147731,231.229996,281.769989,49.16896407168084,45.822155895338916,267.39849855,14.292192007737324,295.98288256547465,238.81411453452534
2018-12-31,260.160004,270.100006,260.0,267.660004,267.660004,13508900,1.0,256.079987,11.580016999999998,257.4339966,285.3405999799999,275.0,11.580016999999998,0.0,3.7585710714285745,3.904285928571432,0.962678231100719,49.049213255951024,231.229996,281.769989,72.08154540108465,55.730799808585424,266.34399875,13.3830424314181,293.1100836128362,239.57791388716382
2019-01-02,259.279999,269.75,256.579987,267.660004,267.660004,11679500,1.0,267.660004,0.0,257.9199982,283.75960023999994,275.0,0.0,0.0,3.7585710714285745,3.591428428571429,1.046539321660276,51.13702485868976,231.229996,281.769989,72.08154540108465,64.44401829128338,265.42049870000005,12.557655348845966,290.535809397692,240.3051880023081
2019-01-03,270.200012,275.790009,264.429993,271.200012,271.200012,14969600,1.0,267.660004,3.5400080000000003,257.9459992,282.5302002199999,275.0,3.5400080000000003,0.0,3.3285717857142885,3.591428428571429,0.9268100010664286,48.100746858977715,231.229996,280.869995,80.51977599757808,74.89428893324913,264.46549990000005,11.221156665550279,286.9078132311006,242.0231865688995
2019-01-04,281.880005,297.799988,278.540009,297.570007,297.570007,19330100,1.0,271.200012,26.36999499999996,261.026001,281.8908001799999,275.0,26.36999499999996,0.0,5.130715428571427,3.591428428571429,1.4286002159347733,58.8240174962227,231.229996,297.799988,99.6545275234523,84.08528297403835,265.5775009,13.269500381764873,292.1165016635298,239.03850013647028
2019-01-07,302.100006,316.799988,301.649994,315.339996,315.339996,18620100,1.0,297.570007,17.76998900000001,266.5020019,281.53440002,275.0,17.76998900000001,0.0,6.400000357142856,2.9357146428571417,2.1800485182422733,68.55393890176444,231.229996,316.799988,98.29380374372361,92.82270242158467,267.20050045,16.967088710535577,301.1346778710712,233.26632302892884
2019-01-08,319.980011,320.589996,308.01001,320.269989,320.269989,15359200,1.0,315.339996,4.9299930000000245,273.8900009,281.90320005999996,275.0,4.9299930000000245,0.0,6.752142714285715,2.6471426428571414,2.5507287008145214,71.83676692137576,231.229996,320.589996,99.64189010743064,99.1967404582022,269.95699915,20.685513873391777,311.32802689678357,228.58597140321643
2019-01-09,317.709991,323.350006,313.5,319.959991,319.959991,13343200,1.0,320.269989,-0.3099980000000073,282.4979995,282.04499997999994,275.0,0.0,0.3099980000000073,6.170713142857143,2.6692853571428565,2.311747272109617,69.80445916203655,231.229996,323.350006,96.32000148501938,98.08523177872455,272.4699981,23.512425692567074,319.4948494851341,225.44514671486584
2019-01-10,314.570007,325.369995,312.5,324.660004,324.660004,13472500,1.0,319.959991,4.700013000000013,289.5970001,282.54160032,275.0,4.700013000000013,0.0,6.506428357142858,2.371427285714286,2.7436760959689677,73.28828738477782,231.229996,325.369995,99.24581367373926,98.40256842206308,275.43699795,26.15788263797081,327.7527632259416,223.12123267405835
2019-01-11,330.959991,341.089996,328.519989,337.589996,337.589996,19500400,1.0,324.660004,12.92999199999997,297.798999,283.59660031999994,275.0,12.92999199999997,0.0,7.429999214285713,1.9292842857142867,3.8511686791326736,79.38641044782662,231.229996,341.089996,96.8141270708174,97.45998074319202,278.57249749999994,29.617313068746917,337.80712363749376,219.33787136250612
2019-01-14,334.23999,335.480011,329.130005,332.940002,332.940002,10499600,1.0,337.589996,-4.649993999999992,305.48500049999996,284.5392004,275.0,0.0,4.649993999999992,7.429999214285713,1.2478561428571413,5.954211354262111,85.62022422014657,231.229996,341.089996,92.5814727835427,96.21380450936647,281.41849815,31.998219758663005,345.414937667326,217.422058632674
2019-01-15,349.600006,357.220001,347.0,354.640015,354.640015,21181200,1.0,332.940002,21.700013000000013,314.1830016,285.59640071999996,275.0,21.700013000000013,0.0,8.980000142857142,0.35428514285714285,25.34681547873464,96.20447487929943,231.229996,357.220001,97.9522296232943,95.78260982588479,285.8084991,35.70143069874412,357.2113604974883,214.40563770251177
2019-01-16,354.0,358.850006,348.109985,351.390015,351.390015,15385500,1.0,354.640015,-3.25,322.5560027,286.27660092,275.0,0.0,3.25,7.566429214285715,0.586428,12.902571525039248,92.80708609771258,240.100006,358.850006,93.71790231578947,94.75053490754215,290.23800045,38.11090804295816,366.45981653591633,214.0161843640837
2019-01-17,349.5,355.790009,346.410004,353.190002,353.190002,18871200,1.0,351.390015,1.7999869999999873,330.7550017,287.15840084,275.0,1.7999869999999873,0.0,7.559284785714285,0.586428,12.89038856554306,92.80077734844198,249.800003,358.850006,94.80971678652772,95.49328290853715,294.35050045,40.29409879432688,374.9386980386538,213.76230286134626
2019-01-18,351.970001,353.0,336.730011,339.100006,339.100006,26621000,1.0,353.190002,-14.089995999999985,334.9080016,287.63160092000004,275.0,0.0,14.089995999999985,7.522857642857141,1.5928562857142847,4.722872810514518,82.52625852242042,256.579987,358.850006,80.6883774999592,89.73866553409214,297.9670013,40.92928794528781,379.8255771905756,216.10842540942437
2019-01-22,334.890015,336.880005,321.029999,325.160004,325.160004,17941400,1.0,339.100006,-13.940001999999993,335.8900024,287.91800108,275.0,0.0,13.940001999999993,6.69571357142857,2.5885707142857126,2.5866450294274372,72.11879090918464,256.579987,358.850006,67.05779237217116,80.8519622195527,301.19600215,40.368087480768885,381.9321771115378,220.45982718846227
2019-01-23,328.25,331.75,318.600006,321.98999,321.98999,13480100,1.0,325.160004,-3.1700140000000374,336.06200249999995,287.80780088,275.0,0.0,3.1700140000000374,6.69571357142857,2.815000285714287,2.37858362054467,70.40179814052412,264.429993,358.850006,60.96164909445624,69.56927298886221,304.9760017,38.46050008413507,381.89700186827014,228.05500153172983
2019-01-24,320.600006,331.799988,319.0,326.670013,326.670013,11131600,1.0,321.98999,4.680023000000006,336.7330047,287.98280088,275.0,4.680023000000006,0.0,6.777143214285713,2.815000285714287,2.4075106665810018,70.65306325208451,278.540009,358.850006,59.93027742237368,62.64990629633369,309.6155021,34.86098812501734,379.3374783500347,239.89352584996533
2019-01-25,328.720001,340.0,328.51001,338.049988,338.049988,11152900,1.0,326.670013,11.379975000000002,338.07200309999996,288.67440062000003,275.0,11.379975000000002,0.0,5.706427500000002,2.815000285714287,2.0271498830601486,66.96562645952969,301.649994,358.850006,63.63633979657204,61.50942210446732,313.8345016,32.777642245072755,379.38978609014555,248.2792171098545
2019-01-28,334.700012,336.299988,328.880005,335.660004,335.660004,8652100,1.0,338.049988,-2.38998399999997,337.8790039,289.50620056,275.0,0.0,2.38998399999997,4.437142571428573,2.9857134285714273,1.486124732858776,59.77675670157919,308.01001,358.850006,54.38630246941798,59.31763989612123,317.83900144999996,30.064827881044287,377.96865721208854,257.70934568791137
2019-01-29,335.869995,338.220001,328.149994,328.899994,328.899994,7655200,1.0,335.660004,-6.7600100000000225,337.4750031,290.19620056,275.0,0.0,6.7600100000000225,4.085000214285714,3.4685712857142863,1.1777183969406255,54.080380576072045,312.5,358.850006,35.382938246005814,51.13519350399861,321.48000179999997,26.3748441294485,374.22969005889695,268.730313541103
2019-01-30,332.75,341.779999,330.799988,340.660004,340.660004,9234500,1.0,328.899994,11.760010000000023,336.07700199999994,291.27480042,275.0,11.760010000000023,0.0,4.925000928571429,3.4464285714285716,1.4290158134715027,58.83106258699818,312.5,358.850006,60.75512482134309,50.174788512255624,325.13000180000006,23.42046560663667,371.9709330132734,278.2890705867267
2019-01-31,339.679993,345.98999,338.089996,339.5,339.5,8535500,1.0,340.660004,-1.160004000000015,334.8880005,292.2636004600001,275.0,0.0,1.160004000000015,4.589285714285714,3.5292860000000013,1.3003439546372022,56.528240136257594,318.600006,358.850006,51.925450931677,49.35450466634197,328.7220016,19.28660965168563,367.2952209033713,290.1487822966287
2019-02-01,337.179993,346.839996,336.5,339.850006,339.850006,9827800,1.0,339.5,0.3500060000000076,333.5540009,293.33640076000006,275.0,0.3500060000000076,0.0,3.690715285714288,3.5292860000000013,1.0457399274851307,51.11793114243412,318.600006,358.850006,52.79503105590062,55.158535602973565,332.1545013,13.854326772086495,359.863154844173,304.445847755827
2019-02-04,342.600006,352.0,341.299988,351.339996,351.339996,9051400,1.0,339.850006,11.489989999999977,334.77799990000005,294.9512005600001,275.0,11.489989999999977,0.0,4.5114288571428585,3.197143571428573,1.4110810967200407,58.52482932405846,318.600006,358.850006,81.34159006211175,62.02069068322979,334.84300075,11.864011061523927,358.57102287304787,311.1149786269521
2019-02-05,353.200012,360.0,352.899994,355.809998,355.809998,9046600,1.0,351.339996,4.470002000000022,337.84299930000003,296.72780030000007,275.0,4.470002000000022,0.0,3.2807137857142874,3.197143571428573,1.026139024544454,50.64504518761567,318.600006,360.0,89.87922075544263,74.67194729115168,336.86650085,11.813678818262616,360.49385848652526,313.2391432134748
2019-02-06,357.0,357.040009,347.190002,352.190002,352.190002,6717700,1.0,355.809998,-3.6199960000000146,340.8630005,298.5290002400001,275.0,0.0,3.6199960000000146,3.2807137857142874,3.22357185714286,1.0177262772799096,50.43926367712786,318.600006,360.0,81.13526779738179,84.1186928716454,338.46250150000003,11.607888102064871,361.67827770412975,315.2467252958703
2019-02-07,347.899994,348.75,339.019989,344.709991,344.709991,7864500,1.0,352.190002,-7.48001099999999,342.66699830000005,300.24679992000006,275.0,0.0,7.48001099999999,3.1521432857142884,3.757858357142859,0.8388137567034053,45.61711340506918,318.600006,360.0,63.067605758590204,78.02736477047154,339.7000015,10.824383689423064,361.3487688788461,318.05123412115387
2019-02-08,338.0,348.0,338.0,347.570007,347.570007,7561400,1.0,344.709991,2.8600159999999732,343.61900019999996,301.9696002000001,275.0,2.8600159999999732,0.0,3.3564301428571435,2.7514300714285747,1.2198856797092597,54.952635212684875,318.600006,360.0,69.97585796751558,71.39291050782919,340.84550164999996,10.350871849264795,361.54724534852954,320.1437579514704
2019-02-11,350.0,352.869995,344.809998,345.730011,345.730011,5454900,1.0,347.570007,-1.839995999999985,344.62600089999995,303.5516003200001,275.0,0.0,1.839995999999985,3.3564301428571435,1.887143928571431,1.778576658643076,64.01035051923483,318.600006,360.0,65.53142254078584,66.19162875563053,341.25250239999997,10.376130338175189,362.00476307635034,320.5002417236496
2019-02-12,348.089996,360.0,346.519989,359.970001,359.970001,10429400,1.0,345.730011,14.239990000000034,347.7330016,305.09800046000004,275.0,14.239990000000034,0.0,4.373572285714289,1.6607143571428569,2.6335487899548933,72.47869623315519,319.0,360.0,99.92683170731713,78.47803740520618,342.6040023499999,10.979247370776134,364.5624970915522,320.64550760844764
2019-02-13,357.299988,359.600006,350.279999,351.769989,351.769989,10559100,1.0,359.970001,-8.200012000000015,348.8440001,306.35840024000004,275.0,0.0,8.200012000000015,4.039284928571432,2.246429500000001,1.7980911168462799,64.26134967587842,328.149994,360.0,74.1600959196052,79.87278338923606,342.46050104999995,10.831414939012449,364.12333092802487,320.797671171975
2019-02-14,351.75,360.450012,348.329987,359.070007,359.070007,9295300,1.0,351.769989,7.300017999999966,350.8010008,307.81720028,275.0,7.300017999999966,0.0,3.7478594285714286,2.246429500000001,1.6683628079899355,62.52383682587395,328.149994,360.450012,95.72754108062715,89.93815623584982,342.84450065,11.291034628607838,365.42656990721565,320.2624313927843
2019-02-15,358.470001,364.399994,355.5,356.869995,356.869995,9230000,1.0,359.070007,-2.2000119999999583,352.5029997,309.14860042,275.0,0.0,2.2000119999999583,3.7478594285714286,2.2328600714285716,1.6785017012613643,62.66569479761471,328.149994,364.399994,79.22758896551731,83.0384086552499,343.0285003,11.496612253545399,366.02172480709083,320.0352757929092
2019-02-19,355.799988,365.0,355.320007,361.920013,361.920013,7396600,1.0,356.869995,5.050017999999966,353.5610014,310.88040094,275.0,5.050017999999966,0.0,4.108574999999997,1.7500022142857128,2.3477541722294153,70.12922847515843,330.799988,365.0,90.9941932184117,88.64977442151871,344.16950065000003,12.197256640465392,368.5640139309308,319.77498736906927
2019-02-20,364.850006,366.709991,356.700012,359.910004,359.910004,8110700,1.0,361.920013,-2.010008999999968,353.97100199999994,312.42100092,275.0,0.0,2.010008999999968,3.268574285714282,1.8935742857142819,1.7261399831912756,63.31809789057937,336.5,366.709991,77.49093338028473,82.57090518807125,345.90700065,11.815940792307847,369.5388822346157,322.2751190653843
2019-02-21,360.029999,362.850006,353.880005,356.970001,356.970001,6227900,1.0,359.910004,-2.94000299999999,354.4490019,314.25760063999996,275.0,0.0,2.94000299999999,3.268574285714282,2.020717071428566,1.617531881097798,61.79607181783023,336.5,366.709991,67.75904368855993,78.74805676241878,347.6560012,10.61751085700322,368.89102291400644,326.42097948599354
2019-02-22,360.339996,366.130005,360.049988,363.019989,363.019989,7088200,1.0,356.970001,6.049987999999985,356.2800017,316.12400018000005,275.0,6.049987999999985,0.0,3.6757158571428517,2.020717071428566,1.8190155906112417,64.52662399844436,338.0,366.709991,87.14732442793175,77.46576716559214,349.4735,9.924646571464164,369.32279314292833,329.62420685707167
2019-02-25,367.01001,371.48999,363.790009,363.910004,363.910004,7569300,1.0,363.019989,0.8900150000000053,357.9140014,318.09580012,275.0,0.8900150000000053,0.0,2.918574785714282,2.020717071428566,1.4443262874257634,59.08893157414153,338.0,371.48999,77.36641306850206,77.42426039499792,350.7665008,10.041892728263026,370.8502862565261,330.68271534347394
2019-02-26,362.980011,365.700012,359.329987,364.970001,364.970001,4944600,1.0,363.910004,1.0599970000000098,359.8380004,319.89760004,275.0,1.0599970000000098,0.0,2.675002999999996,2.020717071428566,1.3237889845256148,56.96683276067156,338.0,371.48999,80.53152897328438,81.68175548990605,352.23200065000003,9.858290547631462,371.94858174526297,332.5154195547371
2019-02-27,363.5,368.029999,359.799988,362.869995,362.869995,5629900,1.0,364.970001,-2.1000060000000076,360.1279998,321.63460016,275.0,0.0,2.1000060000000076,2.675002999999996,1.912146357142851,1.3989530613111714,58.31514938214588,338.0,371.48999,74.2609806691493,77.38630757031193,353.93050070000004,8.453022813379798,370.8365463267596,337.02445507324046
2019-02-28,362.470001,366.390015,357.709991,358.100006,358.100006,6186800,1.0,362.869995,-4.76998900000001,360.7610015,323.45980036000003,275.0,0.0,4.76998900000001,2.675002999999996,1.7185733571428525,1.5565253521951592,60.884409022529326,338.0,371.48999,60.01795163271181,71.60348709171517,354.8025008,7.892999254105436,370.5884993082109,339.01650229178915
2019-03-01,362.26001,362.869995,354.690002,357.320007,357.320007,5526500,1.0,358.100006,-0.7799990000000321,360.58600149999995,325.35020074000005,275.0,0.0,0.7799990000000321,2.4707161428571403,1.774287571428569,1.3925116664531676,58.20292063685222,344.809998,371.48999,46.88910326509836,60.38934518898649,355.69350115000003,7.033689536942976,369.760880223886,341.6261220761141
2019-03-04,359.720001,362.25,348.040009,351.040009,351.040009,7487000,1.0,357.320007,-6.279997999999978,360.00300289999996,326.95220087999996,275.0,0.0,6.279997999999978,2.4707161428571403,2.0914305714285684,1.1813522172861315,54.15687608468283,346.519989,371.48999,18.101801437653105,41.66961877848776,356.2530013,6.088647001224804,368.4302953024496,344.07570729755037
2019-03-05,351.459991,356.170013,348.25,354.299988,354.299988,5937800,1.0,351.040009,3.259978999999987,359.24100039999996,328.7028008600001,275.0,3.259978999999987,0.0,1.686429642857137,2.0914305714285684,0.806352200209643,44.639810559427936,348.040009,371.48999,26.69502802582225,30.56197757619124,356.4010009,5.998242663897911,368.3974862277958,344.40451557220416
2019-03-06,353.600006,359.880005,351.700012,359.609985,359.609985,6211900,1.0,354.299988,5.30999700000001,359.2109985,330.68340082000003,275.0,5.30999700000001,0.0,2.0657151428571376,1.5057154285714245,1.3719160364963672,57.83999160960471,348.040009,371.48999,49.33895682047677,31.37859542798404,356.59100025,6.038585079615473,368.6681704092309,344.51383009076903
2019-03-07,360.160004,362.859985,350.5,352.600006,352.600006,6151300,1.0,359.609985,-7.009978999999987,358.77399899999995,332.80760096000006,275.0,0.0,7.009978999999987,1.544285285714283,2.0064282142857093,0.7696688447256761,43.49225263357031,348.040009,371.48999,19.44563196021359,31.826538935504203,356.61150044999994,6.023535112829734,368.6585706756594,344.56443022434047
2019-03-08,345.75,349.920013,342.470001,349.600006,349.600006,6898800,1.0,352.600006,-3.0,357.4320007,335.12200098,275.0,0.0,3.0,1.544285285714283,2.063570214285712,0.748356065145486,42.80341287821214,342.470001,371.48999,24.569289119992412,31.117959300227586,356.8560011999999,5.599323477713012,368.0546481554259,345.6573542445739
2019-03-11,352.0,358.980011,350.029999,358.859985,358.859985,5387300,1.0,349.600006,9.259978999999987,356.92699880000004,337.22580072000005,275.0,9.259978999999987,0.0,1.8449967857142846,2.063570214285712,0.8940799653637737,47.203918615551075,342.470001,371.48999,56.478257107540585,33.497726062582196,357.42050009999997,5.166232096277251,367.75296429255445,347.0880359074455
2019-03-12,359.369995,360.130005,353.799988,356.269989,356.269989,5164600,1.0,358.859985,-2.589995999999985,356.05699760000005,339.23980036,275.0,0.0,2.589995999999985,1.8449967857142846,2.1049978571428563,0.8764839258404401,46.708842733511844,342.470001,371.48999,47.553388114654375,42.866978114062455,357.947499,4.390244633883266,366.72798826776653,349.16700973223345
2019-03-13,355.809998,362.480011,352.769989,361.209991,361.209991,6444100,1.0,356.269989,4.940001999999993,355.8909972,341.34240044,275.0,4.940001999999993,0.0,2.1978540714285697,1.894997642857143,1.1598188946107613,53.6998216611945,342.470001,371.48999,64.57614439481699,56.202596539003984,358.00949849999995,4.428895382726205,366.86728926545237,349.15170773454753
2019-03-14,360.5,363.839996,358.100006,358.820007,358.820007,5271400,1.0,361.209991,-2.3899840000000268,355.9629973,343.1656004999999,275.0,0.0,2.3899840000000268,1.7657120714285708,2.0657107857142876,0.8547721605752364,46.085022125312605,342.470001,371.48999,56.34049688991949,56.156676466463615,358.36199939999995,4.17969703919404,366.72139347838805,350.00260532161184
2019-03-15,361.019989,364.0,358.890015,361.459991,361.459991,8444500,1.0,358.820007,2.6399840000000268,356.37699570000007,345.04160024,275.0,2.6399840000000268,0.0,1.890709857142858,2.0657107857142876,0.9152829477477327,47.7883932932236,342.470001,368.029999,74.29574133769499,65.07079420747716,358.48149859999995,4.234806622475609,366.9511118449512,350.0118853550487
2019-03-18,362.470001,370.970001,361.859985,363.440002,363.440002,7194700,1.0,361.459991,1.9800109999999904,357.616995,346.88640003999996,275.0,1.9800109999999904,0.0,1.9564251428571424,2.0657107857142876,0.9470953806249522,48.641447668627634,342.470001,370.970001,73.57895087719287,68.07172970160245,358.80999894999997,4.356300446247184,367.52259984249434,350.0973980575056
2019-03-19,366.399994,366.959991,356.799988,358.779999,358.779999,7541400,1.0,363.440002,-4.660003000000017,358.0649961,348.11059988,275.0,0.0,4.660003000000017,1.9564251428571424,2.248567714285717,0.8700761513329045,46.526241763617705,342.470001,370.970001,57.22806315789456,68.3675851242608,358.65299825,4.294460606968558,367.2419194639371,350.0640770360629
2019-03-20,358.910004,375.899994,357.01001,375.220001,375.220001,10917200,1.0,358.779999,16.44000200000005,359.6259977,349.30819998000004,275.0,16.44000200000005,0.0,3.130711000000003,1.9078542142857162,1.640959239211112,62.13497031106346,342.470001,375.899994,97.96591940656414,76.25764448055052,359.4184981,5.673443039132157,370.76538417826436,348.0716120217357
2019-03-21,374.0,379.0,370.609985,377.869995,377.869995,8544000,1.0,375.220001,2.6499939999999924,362.1529966,350.4602001,275.0,2.6499939999999924,0.0,3.3199962857142884,1.8521399999999997,1.7925190783171299,64.19003874442157,342.470001,379.0,96.9066382947342,84.03354028639764,360.4634978,6.9743638638013365,374.4122255276027,346.51477007239737
2019-03-22,375.950012,376.429993,360.040009,361.01001,361.01001,8661300,1.0,377.869995,-16.859984999999995,363.293997,351.28120048000005,275.0,0.0,16.859984999999995,3.3199962857142884,2.607853357142858,1.273076293427652,56.006756003245954,342.470001,379.0,50.75283193957934,81.87512988029255,360.36299885000005,6.9500257566327495,374.26305036326556,346.46294733673454
2019-03-25,359.0,367.040009,357.440002,366.230011,366.230011,8473800,1.0,361.01001,5.220000999999968,364.03099960000003,352.11260062,275.0,5.220000999999968,0.0,3.4599978571428585,2.607853357142858,1.3267608961470145,57.021797914175714,342.470001,379.0,65.042460034012,70.90064342277516,360.4789992,7.03123020885891,374.5414596177178,346.41653878228215
2019-03-26,367.869995,368.380005,358.019989,359.970001,359.970001,7666500,1.0,366.230011,-6.260009999999966,364.4010008,352.56020072,275.0,0.0,6.260009999999966,3.0807123571428576,3.054996928571427,1.0084174973568487,50.2095554676238,342.470001,379.0,47.905832135391,54.56704136966078,360.2289992,6.951583495296252,374.1321661905925,346.32583220940745
2019-03-27,361.0,362.470001,350.369995,353.369995,353.369995,7852400,1.0,359.970001,-6.600006000000008,363.61700120000006,352.96880058000005,275.0,0.0,6.600006000000008,3.0807123571428576,3.0257131428571427,1.0181772731547776,50.4503388626105,342.470001,379.0,29.838473305186785,47.59558849152993,359.7539992,7.084914769570288,373.92382873914056,345.58416966085946
2019-03-28,354.48999,355.940002,349.200012,354.609985,354.609985,4361000,1.0,353.369995,1.2399899999999775,363.19599900000003,352.96819998,275.0,1.2399899999999775,0.0,3.1692830714285702,2.8114274285714282,1.1272861035715864,52.99174857951361,349.200012,379.0,18.154279122528447,31.966194854368748,359.57949814999995,7.170262069660272,373.9200222893205,345.2389740106794
2019-03-29,357.160004,358.25,353.709991,356.559998,356.559998,4705600,1.0,354.609985,1.9500130000000127,362.7059997,353.07159964,275.0,1.9500130000000127,0.0,2.6471426428571436,2.8114274285714282,0.9415653471810358,48.4951664670003,349.200012,379.0,24.697949542798458,24.23023399017123,359.5414976999999,7.184866057497757,373.9112298149954,345.17176558500444
2019-04-01,359.0,368.329987,358.51001,366.959991,366.959991,7036100,1.0,356.559998,10.399992999999995,363.0579986000001,353.34699942,275.0,10.399992999999995,0.0,3.389999285714286,2.626427714285715,1.2907262847080612,56.34572289690019,349.200012,379.0,59.5972689653432,34.1498325435567,360.33749679999994,7.074454215144666,374.4864052302893,346.1885883697106
2019-04-02,366.25,368.420013,362.220001,367.720001,367.720001,5158700,1.0,366.959991,0.7600100000000225,363.95199880000007,353.91939932,275.0,0.7600100000000225,0.0,3.091428428571431,2.626427714285715,1.1770468350438412,54.0662155768522,349.200012,379.0,62.147639119854745,48.8142858759988,361.00849744999994,7.108020542829069,375.2245385356581,346.7924563643418
2019-04-03,369.26001,373.410004,366.190002,369.75,369.75,5368900,1.0,367.720001,2.0299989999999752,363.4049987000001,354.81119924000006,275.0,2.0299989999999752,0.0,3.236428357142858,2.45571457142857,1.3179171532382612,56.85781959018926,349.200012,379.0,68.95971904418215,63.5682090431267,361.51549819999997,7.360178055830887,376.23585431166174,346.7951420883382
