Date,Open,High,Low,Close,Volume,Price_Range,Daily_Change,MA_10,MA_50,RSI,Upper_BB,Lower_BB,Stoch_Osc
2019-01-14,334.23999,335.480011,329.130005,332.940002,10499600,6.350006000000008,-1.2999879999999848,305.48500049999996,284.5392004,85.62022422014657,345.414937667326,217.422058632674,394.2909613963171
2019-01-15,349.600006,357.220001,347.0,354.640015,21181200,10.220001000000025,5.040008999999998,314.1830016,285.59640071999996,96.20447487929943,357.2113604974883,214.40563770251177,512.0532668933362
2019-01-16,354.0,358.850006,348.109985,351.390015,15385500,10.740021000000013,-2.6099849999999947,322.5560027,286.27660092,92.80708609771258,366.45981653591633,214.0161843640837,454.88891483722904
2019-01-17,349.5,355.790009,346.410004,353.190002,18871200,9.380004999999983,3.6900019999999927,330.7550017,287.15840084,92.80077734844198,374.9386980386538,213.76230286134626,422.71431828063834
2019-01-18,351.970001,353.0,336.730011,339.100006,26621000,16.26998900000001,-12.869995000000017,334.9080016,287.63160092000004,82.52625852242042,379.8255771905756,216.10842540942437,245.06389485174793
2019-01-22,334.890015,336.880005,321.029999,325.160004,17941400,15.850006000000008,-9.73001099999999,335.8900024,287.91800108,72.11879090918464,381.9321771115378,220.45982718846227,91.16276512978936
2019-01-23,328.25,331.75,318.600006,321.98999,13480100,13.149993999999992,-6.2600100000000225,336.06200249999995,287.80780088,70.40179814052412,381.89700186827014,228.05500153172983,30.580782158861535
2019-01-24,320.600006,331.799988,319.0,326.670013,11131600,12.799987999999985,6.0700069999999755,336.7330047,287.98280088,70.65306325208451,379.3374783500347,239.89352584996533,36.51727202833968
2019-01-25,328.720001,340.0,328.51001,338.049988,11152900,11.489989999999977,9.32998699999996,338.07200309999996,288.67440062000003,66.96562645952969,379.38978609014555,248.2792171098545,102.79425257595011
2019-01-28,334.700012,336.299988,328.880005,335.660004,8652100,7.419983000000002,0.9599919999999997,337.8790039,289.50620056,59.77675670157919,377.96865721208854,257.70934568791137,70.14364747619116
2019-01-29,335.869995,338.220001,328.149994,328.899994,7655200,10.070007000000032,-6.970001000000025,337.4750031,290.19620056,54.080380576072045,374.22969005889695,268.730313541103,-0.9244117578366894
2019-01-30,332.75,341.779999,330.799988,340.660004,9234500,10.98001099999999,7.910004000000015,336.07700199999994,291.27480042,58.83106258699818,371.9709330132734,278.2890705867267,91.07770808420926
2019-01-31,339.679993,345.98999,338.089996,339.5,8535500,7.899993999999992,-0.1799930000000245,334.8880005,292.2636004600001,56.528240136257594,367.2952209033713,290.1487822966287,67.04040637875683
2019-02-01,337.179993,346.839996,336.5,339.850006,9827800,10.339995999999985,2.670012999999983,333.5540009,293.33640076000006,51.11793114243412,359.863154844173,304.445847755827,66.00424093905757
2019-02-04,342.600006,352.0,341.299988,351.339996,9051400,10.700012000000015,8.739989999999977,334.77799990000005,294.9512005600001,58.52482932405846,358.57102287304787,311.1149786269521,158.69935971075014
2019-02-05,353.200012,360.0,352.899994,355.809998,9046600,7.100006000000008,2.609985999999992,337.84299930000003,296.72780030000007,50.64504518761567,360.49385848652526,313.2391432134748,198.67046373084762
2019-02-06,357.0,357.040009,347.190002,352.190002,6717700,9.850007000000005,-4.809998000000007,340.8630005,298.5290002400001,50.43926367712786,361.67827770412975,315.2467252958703,167.3646778106733
2019-02-07,347.899994,348.75,339.019989,344.709991,7864500,9.73001099999999,-3.19000299999999,342.66699830000005,300.24679992000006,45.61711340506918,361.3487688788461,318.05123412115387,103.63807238417431
2019-02-08,338.0,348.0,338.0,347.570007,7561400,10.0,9.570006999999976,343.61900019999996,301.9696002000001,54.952635212684875,361.54724534852954,320.1437579514704,134.3534538487767
2019-02-11,350.0,352.869995,344.809998,345.730011,5454900,8.05999700000001,-4.26998900000001,344.62600089999995,303.5516003200001,64.01035051923483,362.00476307635034,320.5002417236496,106.36162207497992
2019-02-12,348.089996,360.0,346.519989,359.970001,10429400,13.48001099999999,11.88000500000004,347.7330016,305.09800046000004,72.47869623315519,364.5624970915522,320.64550760844764,228.63781537813205
2019-02-13,357.299988,359.600006,350.279999,351.769989,10559100,9.320007000000032,-5.529998999999975,348.8440001,306.35840024000004,64.26134967587842,364.12333092802487,320.797671171975,127.40387953001995
2019-02-14,351.75,360.450012,348.329987,359.070007,9295300,12.120024999999998,7.3200069999999755,350.8010008,307.81720028,62.52383682587395,365.42656990721565,320.2624313927843,186.91912436287052
2019-02-15,358.470001,364.399994,355.5,356.869995,9230000,8.899993999999992,-1.6000060000000076,352.5029997,309.14860042,62.66569479761471,366.02172480709083,320.0352757929092,143.47881204368508
2019-02-19,355.799988,365.0,355.320007,361.920013,7396600,9.679993000000024,6.120024999999998,353.5610014,310.88040094,70.12922847515843,368.5640139309308,319.77498736906927,175.39094727112973
2019-02-20,364.850006,366.709991,356.700012,359.910004,8110700,10.009978999999987,-4.940001999999993,353.97100199999994,312.42100092,63.31809789057937,369.5388822346157,322.2751190653843,137.24036087403204
2019-02-21,360.029999,362.850006,353.880005,356.970001,6227900,8.970001000000025,-3.0599979999999505,354.4490019,314.25760063999996,61.79607181783023,368.89102291400644,326.42097948599354,94.98770935541378
2019-02-22,360.339996,366.130005,360.049988,363.019989,7088200,6.080016999999998,2.6799930000000245,356.2800017,316.12400018000005,64.52662399844436,369.32279314292833,329.62420685707167,143.64164314553267
2019-02-25,367.01001,371.48999,363.790009,363.910004,7569300,7.69998099999998,-3.1000060000000076,357.9140014,318.09580012,59.08893157414153,370.8502862565261,330.68271534347394,139.27483710709765
2019-02-26,362.980011,365.700012,359.329987,364.970001,4944600,6.370024999999998,1.9899900000000343,359.8380004,319.89760004,56.96683276067156,371.94858174526297,332.5154195547371,146.51107060312097
2019-02-27,363.5,368.029999,359.799988,362.869995,5629900,8.23001099999999,-0.6300049999999828,360.1279998,321.63460016,58.31514938214588,370.8365463267596,337.02445507324046,115.70144720967534
2019-02-28,362.470001,366.390015,357.709991,358.100006,6186800,8.680024000000003,-4.369995000000017,360.7610015,323.45980036000003,60.884409022529326,370.5884993082109,339.01650229178915,49.67091827108417
2019-03-01,362.26001,362.869995,354.690002,357.320007,5526500,8.179993000000024,-4.940003000000047,360.58600149999995,325.35020074000005,58.20292063685222,369.760880223886,341.6261220761141,28.438638500229793
2019-03-04,359.720001,362.25,348.040009,351.040009,7487000,14.209991000000002,-8.679992000000027,360.00300289999996,326.95220087999996,54.15687608468283,368.4302953024496,344.07570729755037,-41.97667336627824
2019-03-05,351.459991,356.170013,348.25,354.299988,5937800,7.920012999999983,2.8399969999999826,359.24100039999996,328.7028008600001,44.639810559427936,368.3974862277958,344.40451557220416,-9.076637729378788
2019-03-06,353.600006,359.880005,351.700012,359.609985,6211900,8.179992999999968,6.009978999999987,359.2109985,330.68340082000003,57.83999160960471,368.6681704092309,344.51383009076903,49.06953076114948
2019-03-07,360.160004,362.859985,350.5,352.600006,6151300,12.359984999999995,-7.559998000000007,358.77399899999995,332.80760096000006,43.49225263357031,368.6585706756594,344.56443022434047,-30.971488005101744
2019-03-08,345.75,349.920013,342.470001,349.600006,6898800,7.450011999999958,3.8500060000000076,357.4320007,335.12200098,42.80341287821214,368.0546481554259,345.6573542445739,-54.69272468578463
2019-03-11,352.0,358.980011,350.029999,358.859985,5387300,8.950012000000015,6.859984999999995,356.92699880000004,337.22580072000005,47.203918615551075,367.75296429255445,347.0880359074455,54.424338440258666
2019-03-12,359.369995,360.130005,353.799988,356.269989,5164600,6.330016999999998,-3.1000060000000076,356.05699760000005,339.23980036,46.708842733511844,366.72798826776653,349.16700973223345,28.20821490162977
2019-03-13,355.809998,362.480011,352.769989,361.209991,6444100,9.71002199999998,5.399992999999995,355.8909972,341.34240044,53.6998216611945,366.86728926545237,349.15170773454753,86.42279022361572
2019-03-14,360.5,363.839996,358.100006,358.820007,5271400,5.7399899999999775,-1.6799930000000245,355.9629973,343.1656004999999,46.085022125312605,366.72139347838805,350.00260532161184,60.411695122015516
2019-03-15,361.019989,364.0,358.890015,361.459991,8444500,5.109984999999995,0.4400019999999927,356.37699570000007,345.04160024,47.7883932932236,366.9511118449512,350.0118853550487,97.39381357734347
2019-03-18,362.470001,370.970001,361.859985,363.440002,7194700,9.11001600000003,0.9700009999999679,357.616995,346.88640003999996,48.641447668627634,367.52259984249434,350.0973980575056,116.1367915050378
2019-03-19,366.399994,366.959991,356.799988,358.779999,7541400,10.160003000000017,-7.619995000000017,358.0649961,348.11059988,46.526241763617705,367.2419194639371,350.0640770360629,63.32211117996335
2019-03-20,358.910004,375.899994,357.01001,375.220001,10917200,18.88998399999997,16.30999700000001,359.6259977,349.30819998000004,62.13497031106346,370.76538417826436,348.0716120217357,232.9327080353477
2019-03-21,374.0,379.0,370.609985,377.869995,8544000,8.390015000000005,3.869995000000017,362.1529966,350.4602001,64.19003874442157,374.4122255276027,346.51477007239737,248.54716515891408
2019-03-22,375.950012,376.429993,360.040009,361.01001,8661300,16.389984000000027,-14.940001999999993,363.293997,351.28120048000005,56.006756003245954,374.26305036326556,346.46294733673454,60.3683527253772
2019-03-25,359.0,367.040009,357.440002,366.230011,8473800,9.600007000000005,7.23001099999999,364.03099960000003,352.11260062,57.021797914175714,374.5414596177178,346.41653878228215,106.47513264003514
2019-03-26,367.869995,368.380005,358.019989,359.970001,7666500,10.360015999999973,-7.899993999999992,364.4010008,352.56020072,50.2095554676238,374.1321661905925,346.32583220940745,36.983060446142524
2019-03-27,361.0,362.470001,350.369995,353.369995,7852400,12.100006000000008,-7.630004999999983,363.61700120000006,352.96880058000005,50.4503388626105,373.92382873914056,345.58416966085946,-29.669542648070003
2019-03-28,354.48999,355.940002,349.200012,354.609985,4361000,6.7399899999999775,0.11999500000001717,363.19599900000003,352.96819998,52.99174857951361,373.9200222893205,345.2389740106794,-22.09635965599021
2019-03-29,357.160004,358.25,353.709991,356.559998,4705600,4.540008999999998,-0.6000060000000076,362.7059997,353.07159964,48.4951664670003,373.9112298149954,345.17176558500444,-5.09122907551163
2019-04-01,359.0,368.329987,358.51001,366.959991,7036100,9.819976999999994,7.959991000000002,363.0579986000001,353.34699942,56.34572289690019,374.4864052302893,346.1885883697106,98.1339704922004
2019-04-02,366.25,368.420013,362.220001,367.720001,5158700,6.200011999999958,1.4700010000000248,363.95199880000007,353.91939932,54.0662155768522,375.2245385356581,346.7924563643418,101.61473683581293
2019-04-03,369.26001,373.410004,366.190002,369.75,5368900,7.220002000000022,0.4899899999999775,363.4049987000001,354.81119924000006,56.85781959018926,376.23585431166174,346.7951420883382,115.59830577442004
2019-04-04,370.070007,372.049988,362.399994,367.880005,4627300,9.649993999999992,-2.1900019999999927,362.40599970000005,355.72899954,54.06741828675849,376.6330726281506,347.92592367184926,90.49370081622784
2019-04-05,369.0,369.799988,364.660004,365.48999,3905500,5.13998399999997,-3.5100100000000225,362.85399770000004,356.50539907999996,51.29206327148603,376.1770896614807,349.9709050385192,66.33127165407942
2019-04-08,365.109985,365.940002,359.929993,361.410004,4653800,6.010008999999968,-3.6999809999999798,362.37199699999996,356.9725994,51.66984446564884,376.18098192871196,350.2220146712881,22.45712435733233
2019-04-09,360.540009,366.73999,359.0,364.709991,5439200,7.7399899999999775,4.1699820000000045,362.845996,357.55359913999996,41.99054064698442,376.1965378506823,351.0504589493176,61.41775652284211
2019-04-10,365.790009,368.850006,362.25,363.920013,4545600,6.600006000000008,-1.8699960000000146,363.9009978,358.25399952,39.058832155021584,376.280828581636,351.2371704183639,60.0628129784048
2019-04-11,365.0,370.119995,360.809998,367.649994,6526900,9.30999700000001,2.6499939999999924,365.2049987,358.79379931999995,56.55866132184525,376.6112728164847,351.78972488351536,110.23140241584773
2019-04-12,360.690002,361.75,349.359985,351.140015,15646200,12.390015000000005,-9.549986999999987,364.6630004,359.02659961999996,37.812946101613214,377.36791670945547,350.00108339054464,-88.44645739654526
2019-04-15,350.709991,352.209991,342.269989,348.869995,8842300,9.940001999999993,-1.839995999999985,362.8540008,359.2069994,40.41780455895404,378.1610266380904,347.7509727619096,-102.91009806323505
2019-04-16,355.0,364.480011,352.720001,359.459991,18740200,11.760009999999966,4.459991000000002,362.0279998,359.36939929999994,54.918431356307835,378.158706599613,347.821292000387,25.835746307334464
2019-04-17,365.049988,368.76001,350.600006,354.73999,18054100,18.160004000000015,-10.309998000000007,360.5269988,359.34799913999996,50.09940747319393,376.40603195277134,347.52596554722874,-30.743983465746776
2019-04-18,355.0,360.410004,351.640015,360.350006,8353200,8.76998900000001,5.350006000000008,359.77399890000004,359.5111992199999,52.74439566623331,373.442463276504,348.737535323496,32.895726020212564
2019-04-22,359.700012,377.690002,359.0,377.339996,11980500,18.690001999999993,17.63998399999997,360.9589995,360.1637993199999,56.861456537393664,376.2371324215529,347.57586477844706,203.3071111141579
2019-04-23,375.450012,384.799988,374.709991,381.890015,10089800,10.089996999999983,6.44000299999999,363.0070006,360.85019947999996,58.919816680763354,379.50978695184324,345.8692106481567,233.91548007411086
2019-04-24,381.070007,381.899994,373.269989,374.230011,6541900,8.630004999999983,-6.839995999999985,363.9590026,361.42019947999995,52.63344270989429,380.93142458889,345.87357401110984,151.59587271568068
2019-04-25,374.48999,374.76001,365.700012,368.329987,6255500,9.059998000000007,-6.160002999999961,364.40000000000003,361.58739919999994,50.25254350668061,381.14547789810536,347.15551990189454,91.85454188743859
2019-04-26,368.350006,375.140015,366.23999,374.850006,5621900,8.900025000000028,6.5,365.12000120000005,362.04899954,55.0203904741472,382.1758962330318,348.1491036669681,150.90725166411988
2019-04-29,373.679993,374.579987,369.119995,371.829987,3821700,5.459992,-1.8500060000000076,367.18899840000006,362.30419914000004,55.65320055820727,382.6825099506122,349.16948884938773,116.10296209419464
2019-04-30,369.559998,374.5,368.350006,370.540009,3870100,6.149993999999992,0.9800109999999904,369.35599979999995,362.57759942000007,53.23350884521117,382.9840573154521,349.2259432845477,98.33931873938255
2019-05-01,374.0,385.98999,373.170013,378.809998,9257300,12.819976999999994,4.809998000000007,371.2910005,362.9153991200001,57.62571938031161,384.4651558147464,348.85384448525343,164.11108406862425
2019-05-02,378.0,383.5,374.51001,379.059998,5398200,8.989989999999977,1.0599980000000073,373.7230013,363.2983990000001,56.05947820274219,385.73927798423625,348.5107221157637,157.6530071423805
2019-05-03,381.529999,385.029999,378.269989,385.029999,5130300,6.760009999999966,3.5,376.1910006,363.85959896,70.26668651754363,388.24990536657236,347.7150941334276,201.7270010308984
2019-05-06,377.690002,381.350006,376.0,378.670013,5793100,5.350006000000008,0.9800109999999904,376.3240023,364.17259944,66.98973986808352,389.41836760986575,347.8646341901342,120.40989053950744
2019-05-07,377.0,379.910004,365.809998,370.459991,6974900,14.100006000000008,-6.540008999999998,375.1809999,364.30359917999994,56.44631459974927,389.6001669703427,348.58783352965736,28.218038054605607
2019-05-08,367.920013,369.0,361.359985,364.369995,6572000,7.640015000000005,-3.550017999999966,374.1949983,364.29159906,55.554272696744974,389.59902742517073,348.5549734748293,-42.59193398103823
2019-05-09,360.899994,364.200012,352.75,362.75,5882600,11.450012000000015,1.8500060000000076,373.63699959999997,364.28919916,51.45102344688048,389.6089806188516,348.42801898114845,-59.48240789775658
2019-05-10,361.619995,365.26001,353.059998,361.040009,5657100,12.200012000000015,-0.5799860000000194,372.2559999,364.3479992200001,37.911616283009494,389.58094289351897,347.7950582064811,-76.61427909124637
2019-05-13,352.290009,354.26001,343.100006,345.26001,8026700,11.160004000000015,-7.029998999999975,369.5990022,364.1067992800001,26.713290344492307,390.45924642103375,346.3287541789663,-223.10542346429128
2019-05-14,348.709991,349.950012,342.5,345.609985,5353000,7.450012000000015,-3.1000060000000076,367.10599979999995,363.9981988,29.9411070878419,390.9422297942224,345.5197698057776,-197.192020933584
2019-05-15,343.339996,356.5,341.390015,354.98999,6340100,15.109984999999995,11.649993999999992,364.72399899999994,364.01199884,41.085270343915475,391.16574051127566,344.8492589887244,-71.71642677357298
2019-05-16,356.369995,364.0,353.940002,359.309998,6441500,10.059998000000007,2.94000299999999,362.748999,364.00599910000005,39.30045737835947,390.9285448105645,345.5434554894355,-17.067589295629716
2019-05-17,356.390015,359.619995,353.790009,354.450012,4725400,5.829986000000019,-1.9400029999999902,359.6910003000001,364.0429992200001,38.32931029710461,391.21123935653264,344.67076154346734,-56.044909363187934
2019-05-20,351.230011,352.420013,345.399994,348.109985,4621500,7.020018999999991,-3.1200259999999957,356.6349975,364.0131988000001,35.89483735249334,390.9070618500853,342.0519379499147,-104.097539862284
2019-05-21,350.950012,356.429993,349.929993,354.269989,4026400,6.5,3.3199769999999944,355.01599730000004,363.92139888000014,34.147279983674395,388.97448238189315,341.2225148181069,-24.71080034644373
2019-05-22,358.01001,370.459991,357.299988,359.730011,6229400,13.160003000000017,1.720000999999968,354.55199890000006,363.9905993200001,38.300458163566276,387.96083239001644,340.7861648099837,46.05736279317883
2019-05-23,355.5,357.420013,347.700012,352.209991,5630400,9.720000999999968,-3.2900089999999977,353.49799800000005,363.81059932000005,30.5014294433049,387.68137513228606,339.45362246771384,-9.57230007483924
2019-05-24,355.410004,359.440002,353.790009,354.390015,3831000,5.649992999999995,-1.0199890000000096,352.8329986,363.7219994800001,34.82122059551983,386.3773650118091,338.7116334881909,28.923887409713135
2019-05-28,354.390015,361.200012,353.649994,355.059998,4717100,7.550018000000023,0.669983000000002,353.81299740000003,363.5939996200001,39.370523495743754,385.3425545812339,338.06944501876603,46.88117993020309
2019-05-29,353.600006,353.850006,345.899994,349.190002,5658900,7.950012000000015,-4.410004000000015,354.1709991,363.30899962,39.49045579941908,384.5223467623516,336.75465213764835,-4.235137734634342
2019-05-30,350.549988,354.209991,348.299988,351.850006,4008000,5.910003000000017,1.3000180000000228,353.8570007,363.17039976000007,42.560751123764,381.86329890095254,336.71770079904735,28.857722300189955
2019-05-31,347.220001,349.339996,342.920013,343.279999,5023400,6.419983000000002,-3.9400020000000495,352.25400080000003,362.5315997199999,38.916627121846886,379.1288029883978,335.8741968116022,-61.67044984184864
2019-06-03,343.559998,347.660004,332.649994,336.630005,7849600,15.010010000000023,-6.9299930000000245,350.47200009999995,361.7067999199999,43.92168029733177,374.45288006754134,335.71012033245876,-126.75523418704199
2019-06-04,345.0,353.609985,343.25,353.399994,7891600,10.359984999999995,8.399993999999992,351.001001,361.5545996,54.4560135286016,369.69197685879595,337.9440216412041,61.53656511799008
2019-06-05,354.380005,357.880005,348.709991,355.730011,5020100,9.17001399999998,1.3500060000000076,351.1470032,361.3445995999999,50.46044067576289,366.9437649569523,339.21923554304766,85.6039827105011
2019-06-06,354.839996,358.209991,352.089996,357.130005,3710000,6.119995000000017,2.2900089999999977,350.8870026,361.28779968,48.59246441509405,365.6899994423295,339.7490020576706,106.93483842428094
2019-06-07,357.390015,365.149994,355.690002,360.869995,4777300,9.459992,3.479980000000012,351.753003,361.43779967999996,54.20595979267367,365.31410826180706,339.936892738193,145.74993432501574
2019-06-10,363.649994,367.100006,349.290009,352.01001,7810300,17.80999700000001,-11.63998399999997,351.5150025,361.38580018,52.473378719837875,364.2287133134467,340.11928778655334,35.91264993137197
2019-06-11,355.0,357.579987,348.5,351.269989,5396700,9.079987000000017,-3.7300109999999904,351.1360016,361.28,47.95696123644489,364.0953469486859,340.85365205131416,28.52204993367586
2019-06-12,351.820007,353.609985,343.230011,345.559998,4584700,10.379974000000004,-6.260008999999968,350.7730012,360.85200014000003,40.38278124417379,364.09908377772956,340.8449165222705,-21.311010545955543
2019-06-13,347.230011,348.5,339.25,343.429993,6209300,9.25,-3.800017999999966,349.9309999,360.36619998000003,43.57059314586997,364.127552470748,339.6604481292519,-37.81133798816046
2019-06-14,341.630005,343.399994,336.160004,339.730011,5019000,7.2399899999999775,-1.8999939999999924,349.57600110000004,359.7658002,39.49855815099488,363.76785943322477,338.0621424667752,-63.29805430052489
2019-06-17,342.690002,351.769989,342.059998,350.619995,5358200,9.709991000000002,7.9299930000000245,350.97500010000005,359.4206,47.22569028059613,363.46826692719094,337.978733272809,60.26740149335843
2019-06-18,355.570007,361.5,353.75,357.119995,5428500,7.75,1.5499880000000417,351.3470002,359.2532001,54.91630293742355,364.1643922625469,338.18360893745296,122.56304393267341
2019-06-19,361.720001,364.73999,356.119995,363.519989,5667200,8.61999499999996,1.7999879999999848,352.125998,359.29539980000004,56.91432012054799,365.704934614864,337.56806658513597,180.09238134651076
2019-06-20,365.910004,370.119995,361.220001,365.209991,5899500,8.899993999999992,-0.7000130000000127,352.9339966,359.30539980000003,64.14656606401027,366.8303358573859,336.9906633426141,180.73600054685335
2019-06-21,365.0,371.450012,365.0,369.209991,7448400,6.450012000000015,4.209991000000002,353.7679962,359.41119936,71.76062384435875,369.56958172434554,335.95141747565435,210.7598027338871
2019-06-24,370.269989,375.0,370.200012,371.040009,4830200,4.799987999999985,0.7700199999999882,355.6709961,359.47899966000006,64.71964286104686,372.28560367659816,334.9003949234018,219.08791290076857
2019-06-25,370.75,371.0,358.290009,360.299988,5750400,12.709991000000002,-10.450012000000015,356.57399599999997,359.66219912,53.34404937030062,372.7796286150887,334.93036898491124,88.3613018862048
2019-06-26,361.600006,366.790009,361.600006,362.200012,3669700,5.19000299999999,0.6000060000000076,358.23799740000004,359.92879946,53.682991244938975,373.64810373664784,335.36289486335215,102.42654816398186
2019-06-27,363.200012,370.850006,363.200012,370.019989,4138600,7.649993999999992,6.819976999999994,360.89699699999994,360.1399994200001,56.274854956804,375.7155515604573,335.1124453395427,185.12820177448586
2019-06-28,370.26001,371.540009,364.869995,367.320007,4592700,6.670013999999981,-2.940003000000047,363.6559966,360.39159976,61.468162375008745,376.73851845009756,336.4934792499025,156.49489497515697
2019-07-01,373.5,376.660004,372.0,374.600006,4992600,4.660004000000015,1.1000060000000076,366.05399769999997,360.67659976000004,65.91623938110281,377.846765577457,339.18223222254306,234.0881597054725
2019-07-02,374.890015,376.0,370.309998,375.429993,3625000,5.690001999999993,0.5399780000000192,367.8849975,360.6383997000001,71.83160789051593,380.1917038808188,339.04029381918116,229.83181932092208
2019-07-03,376.690002,381.98999,375.839996,381.720001,3799000,6.149993999999992,5.029999000000032,369.70499870000003,360.6349994200001,76.38143834079702,383.6296039079513,338.2013927920487,287.17102300409783
2019-07-05,378.290009,381.399994,375.559998,380.549988,3732200,5.839995999999985,2.259978999999987,371.2389984,360.76139896000007,79.1404709842341,386.3414101977842,337.8315848022158,235.81691028844168
2019-07-08,378.190002,378.25,375.359985,376.160004,3113400,2.8900150000000053,-2.0299979999999778,371.9339997000001,360.9179993000001,70.09758056534108,387.8954772891507,337.80651861084937,152.09114180927693
2019-07-09,379.059998,384.76001,377.5,379.929993,6932800,7.2600100000000225,0.8699950000000172,372.82299810000006,361.0195990400001,68.75513792978579,389.85337796659076,338.6406162334092,183.94295349470036
2019-07-10,382.769989,384.339996,362.679993,381.0,5878800,21.66000299999996,-1.7699890000000096,374.8929993,361.2029993000001,65.75343144758926,391.6181759442718,339.8488193557282,169.32966685511414
2019-07-11,381.100006,384.540009,378.799988,379.5,4336300,5.740021000000013,-1.6000060000000076,376.62299809999996,361.38219912000005,62.922776879996505,392.17138239327494,342.689613106725,137.18067291513663
2019-07-12,378.679993,379.73999,372.790009,373.25,6636900,6.94998099999998,-5.4299930000000245,376.9459992,361.27099916000014,53.510608592362225,391.02608090054963,346.81691529945016,44.771800343261525
2019-07-15,372.940002,373.679993,362.299988,366.600006,7944700,11.38000500000004,-6.339995999999985,376.87399910000005,361.02179932000007,46.44002239577191,387.6646731865422,352.8653225134578,-35.04154421974989
2019-07-16,370.089996,371.339996,364.920013,365.98999,5863200,6.419983000000002,-4.100006000000008,376.01299750000004,360.6409991400001,55.44706507641777,385.96205766351346,356.1049375364865,-51.72357951906554
2019-07-17,366.25,366.5,361.75,362.440002,13639500,4.75,-3.8099980000000073,374.7139984,360.31639892,50.22270810081018,385.34784709264744,357.25114880735265,-100.00956995265142
2019-07-18,323.76001,329.850006,320.299988,325.209991,31287100,9.550018000000023,1.4499809999999798,369.0629974,359.41139892,23.10000610157445,394.210896170314,344.557099929686,-551.1218856963682
2019-07-19,323.399994,325.850006,314.230011,315.100006,16302500,11.619995000000017,-8.299987999999985,362.5179992,358.42599914,21.21278283398982,401.6152821617005,332.14171543829946,-608.6647238246488
2019-07-22,312.0,314.540009,305.809998,310.619995,17718000,8.73001099999999,-1.3800049999999828,355.9639983,357.38339904000003,13.60636172064315,406.7938932468948,321.1041047531052,-584.026726363876
2019-07-23,311.440002,313.5,306.0,307.299988,9171100,7.5,-4.140014000000008,348.7009978,356.30859862000005,12.313311648710567,410.3395652136963,311.18443068630364,-559.6358261048821
2019-07-24,310.51001,319.98999,307.25,317.940002,11961800,12.739989999999977,7.42999199999997,342.394998,355.7621984600001,16.339462629831218,411.7951902457666,305.4928070542333,-352.8325158147574
2019-07-25,318.859985,327.690002,316.299988,326.459991,10798500,11.390014000000008,7.600006000000008,337.0909971,355.3791985799999,23.50866899346994,411.8752361274533,301.83875907254657,-198.747857813023
2019-07-26,328.790009,336.0,327.5,335.779999,10847500,8.5,6.9899899999999775,333.343997,354.99499875999993,31.134368421295065,410.56803699611396,299.72195920388594,-57.53779876539489
2019-07-29,335.980011,336.399994,328.769989,332.700012,5782800,7.630004999999983,-3.2799989999999752,329.9539976,354.46279903999994,27.790852323478873,409.3956819126289,297.4323147873712,-53.210302590161604
2019-07-30,329.200012,329.649994,323.230011,325.929993,6029300,6.419983000000002,-3.2700189999999907,325.9479979,353.89239866,25.421765266168066,407.3147302963938,294.6462651036062,-106.37787011173944
2019-07-31,325.160004,331.769989,318.529999,322.98999,6259500,13.239990000000034,-2.1700140000000374,322.0029967,353.38999876,25.09914776440708,404.78270917980507,291.9342859201949,-85.01825836190261
2019-08-01,324.25,328.579987,318.73999,319.5,6563200,9.83999700000004,-4.75,321.43199760000005,352.69459898,25.72487159292588,400.78087659077914,289.7141184092209,-79.12264445381123
2019-08-02,317.48999,319.410004,311.799988,318.829987,6280300,7.61001600000003,1.3399970000000394,321.8049957,351.87659849999994,27.19373613154606,396.2762741404731,288.0467207595269,-48.84084168904376
2019-08-05,310.959991,313.420013,304.679993,307.630005,8692500,8.740019999999959,-3.3299860000000194,321.5059967,350.98499877999996,24.696504744402247,392.46267438666695,285.0073206133331,-123.24172535141746
2019-08-06,310.579987,311.880005,305.299988,310.100006,6179100,6.580016999999998,-0.4799810000000093,321.78599850000006,350.0991986,27.092092595922168,386.7283436096516,283.7586526903484,-51.53342312343903
2019-08-07,302.559998,305.0,296.809998,304.290009,9322400,8.190001999999993,1.7300109999999904,320.4209992,349.0837988199999,37.370212216598965,379.88157061842116,282.9344265815788,-97.01684781578665
2019-08-08,311.029999,316.359985,306.630005,315.899994,5905900,9.729980000000012,4.869995000000017,319.3649995,348.41799865999997,50.47437615220282,371.48104490988476,284.9749516901152,35.674834501175475
2019-08-09,313.73999,316.640015,305.679993,308.929993,5349100,10.96002199999998,-4.809996999999953,316.6799989,347.55959839999997,49.02660864078372,363.4690906539339,286.554905246066,-40.443190083251544
2019-08-12,305.459991,312.890015,303.23999,310.829987,6531700,9.650025000000028,5.369996000000015,314.4929964,346.91059816,52.06698659256089,355.7560583049737,288.6909356950263,-17.405962035028352
2019-08-13,309.769989,316.429993,308.160004,312.279999,5289400,8.26998900000001,2.5100099999999657,313.12799700000005,346.42359804,46.286086344299726,346.21416168834156,292.8618332116585,-2.721852754942649
2019-08-14,308.01001,308.410004,298.01001,299.109985,7355800,10.399993999999992,-8.900025000000028,310.7399965000001,345.33779785999985,33.08595920203145,335.6007035701288,297.1422896298713,-134.81243167543542
2019-08-15,299.5,300.630005,288.0,295.76001,9629200,12.630004999999983,-3.7399899999999775,308.36599749999993,344.13839784,23.277241299218957,335.7226719862775,294.0753231137226,-136.2227705749109
